"model_id","date","segment","observed","q05","q20","q35","q50","q65","q80","q95"
"exdqlm_multivar_synth_keep","2022-12-07","history","0.838935139640658","0.666242258367664","0.846626633067571","0.962449212641241","1.09124231825890","1.17273794433798","1.26604758599978","1.45947321317047"
"exdqlm_multivar_synth_keep","2022-12-08","history","0.711181866340651","0.627103676553082","0.785888406055365","0.908558612652334","1.00586684499483","1.08254987149327","1.14003415121688","1.28516667849710"
"exdqlm_multivar_synth_keep","2022-12-09","history","0.858326239414229","0.612733852113950","0.781066909147514","0.916564339683712","1.02649813970612","1.12727881415587","1.26780874323294","1.47326909298083"
"exdqlm_multivar_synth_keep","2022-12-10","history","3.07468120656944","0.686554034015232","0.871990824086426","0.995487698097466","1.12157144885919","1.25561267802280","1.44629667977737","1.71506890055429"
"exdqlm_multivar_synth_keep","2022-12-11","history","2.85131346417791","1.10541001846628","1.33802648444595","1.55887036930200","1.79721154542373","2.53154422271296","3.48216189777592","4.15424103947627"
"exdqlm_multivar_synth_keep","2022-12-12","history","2.38976195137421","1.47636405719745","1.71349465048208","1.89557950034546","2.10864941923366","2.46771082837525","3.02102714191274","3.49245054430411"
"exdqlm_multivar_synth_keep","2022-12-13","history","1.61925141487718","1.40510240857039","1.62094187727710","1.79110688364898","1.92820417965867","2.09814290353573","2.23882944562797","2.47059060316729"
"exdqlm_multivar_synth_keep","2022-12-14","history","1.26012514865163","1.16736460399945","1.38084497375354","1.49999751372868","1.62662966954238","1.71755631957236","1.76263558867794","1.94355193320450"
"exdqlm_multivar_synth_keep","2022-12-15","history","1.06277681214400","1.06156785474013","1.25720405030868","1.38843317472271","1.50610152563906","1.54967495188662","1.58980291958100","1.72002030711404"
"exdqlm_multivar_synth_keep","2022-12-16","history","0.939001504061878","1.03308211437214","1.21736663248201","1.33961563615987","1.44850684685650","1.49735030945047","1.53133686240007","1.66702493826111"
"exdqlm_multivar_synth_keep","2022-12-17","history","0.854718934326879","1.01642203624707","1.19918451194089","1.30442520294789","1.39939770214597","1.44888095410806","1.47672390132375","1.61691355856159"
"exdqlm_multivar_synth_keep","2022-12-18","history","0.787458048118069","0.976402940014960","1.15550314659940","1.25733429106986","1.35294425600082","1.41150929707573","1.43960386968617","1.57077115484011"
"exdqlm_multivar_synth_keep","2022-12-19","history","0.730462315212770","0.956791546703006","1.12539293767244","1.22769736446792","1.32005053871291","1.36228089909629","1.40146564938078","1.51376999124355"
"exdqlm_multivar_synth_keep","2022-12-20","history","0.687258851497442","0.923103512344859","1.07990439497841","1.19027196631899","1.28087155171048","1.32987162060842","1.35477468820512","1.48330759905241"
"exdqlm_multivar_synth_keep","2022-12-21","history","0.655425003626598","0.898413327875053","1.04836570337143","1.14130441034683","1.23248824748272","1.29125965567097","1.31844161815526","1.45698965738678"
"exdqlm_multivar_synth_keep","2022-12-22","history","0.631619551074155","0.874012532716145","1.03168553195943","1.12087425473010","1.20288182586544","1.25795902612424","1.29077063328235","1.41676386470676"
"exdqlm_multivar_synth_keep","2022-12-23","history","0.610314520931517","0.850919095811528","1.00853413190980","1.08819878175467","1.16847811150575","1.22172668190898","1.25216444993614","1.38946633954333"
"exdqlm_multivar_synth_keep","2022-12-24","history","0.585396805606396","0.828279747744294","0.969592099643682","1.05875324485167","1.13482628195938","1.18986877833734","1.22160132851963","1.35552307125717"
"exdqlm_multivar_synth_keep","2022-12-25","history","0.569501925984288","0.797742145526161","0.954141510055770","1.03601804449433","1.10928303391490","1.16117609060704","1.20343879944291","1.32238190015164"
"exdqlm_multivar_synth_keep","2022-12-26","forecast","0.564683774756493","0.792206526596238","0.922628940197571","1.00819146148307","1.07830671022950","1.13385113252534","1.16820653051297","1.29593275410827"
"exdqlm_multivar_synth_keep","2022-12-27","forecast","3.15146636258413","1.01267625889087","1.21383063289558","1.35252913296483","1.52025636979207","1.98047389518479","2.73230778600343","3.25457912467505"
"exdqlm_multivar_synth_keep","2022-12-28","forecast","2.22662362649430","1.28133598120520","1.48592772732608","1.62469066466061","1.75425904428776","2.10342757482637","2.63024186497599","3.08516417782534"
"exdqlm_multivar_synth_keep","2022-12-29","forecast","1.75536292409140","1.26802367086259","1.49675478845221","1.66214866432557","1.77773198200840","1.99847687376797","2.14719274062842","2.40028976711093"
"exdqlm_multivar_synth_keep","2022-12-30","forecast","2.74437307549665","1.21386284245679","1.45598811030815","1.63850418311997","1.74583452593179","2.10925075050105","2.45134778844087","2.77336643246762"
"exdqlm_multivar_synth_keep","2022-12-31","forecast","5.22981641170739","1.59695234590582","1.89610909847814","2.10255358039218","2.26604314274192","2.81812773714549","3.48167509284940","3.95424406916919"
"exdqlm_multivar_synth_keep","2023-01-01","forecast","3.81677670514748","1.85584608708372","2.13992390565191","2.37407415210314","2.56299785152285","3.24872983838513","4.02646227516128","4.94029242042370"
"exdqlm_multivar_synth_keep","2023-01-02","forecast","2.98006613573275","1.80447016441940","2.11873074093604","2.36281599592946","2.46955428115330","3.24545693106920","3.98329352673117","4.76992398176339"
"exdqlm_multivar_synth_keep","2023-01-03","forecast","2.79061877234100","1.77769073240864","2.14255968845707","2.35684983066020","2.61259907138459","3.39098696093245","4.29294107511853","4.98382848143746"
"exdqlm_multivar_synth_keep","2023-01-04","forecast","3.42532687410412","1.74364419992234","2.14800835837607","2.32743430634927","2.59004210776659","3.43318391062953","4.27060403154590","4.94145067461585"
"exdqlm_multivar_synth_keep","2023-01-05","forecast","4.25385619173112","1.83009305926936","2.29840696282598","2.47653660824188","2.76616391529025","3.62506521122347","4.40044751132047","5.09667529665391"
"exdqlm_multivar_synth_keep","2023-01-06","forecast","3.38777487031637","1.88481077342830","2.31963284298353","2.51700930974444","2.71905470073802","3.48822651485048","4.32796177441058","5.12570055523807"
"exdqlm_multivar_synth_keep","2023-01-07","forecast","3.04682109819703","1.81363046582046","2.24663245045084","2.44183344578083","2.63089375444904","3.38320536283051","4.29971978306553","5.13628553982328"
"exdqlm_multivar_synth_keep","2023-01-08","forecast","4.04918199321094","1.75930573461793","2.28515830455815","2.46454853608731","2.69665630194222","3.50076370819772","4.43370823690938","5.16655908043922"
"exdqlm_multivar_synth_keep","2023-01-09","forecast","5.36438371043544","1.76835763345264","2.30432486657030","2.51527440024330","2.81023095134586","3.56576753962228","4.46054564586238","5.07547244362566"
"exdqlm_multivar_synth_keep","2023-01-10","forecast","4.08792185509188","1.71709464476932","2.28803678995079","2.52992560007286","2.80343657222518","3.59378898328306","4.46216566890732","5.15262139427126"
"exdqlm_multivar_synth_keep","2023-01-11","forecast","3.99854633136357","1.58473501903684","2.25752953903740","2.47886163222813","2.81433343138806","3.50122648532025","4.42090929604129","5.07111771905923"
"exdqlm_multivar_synth_keep","2023-01-12","forecast","3.87720656271899","1.46369792138475","2.05729100868949","2.35423884273264","2.63170328729023","3.40517458022419","4.39059659388110","5.02725486042233"
"exdqlm_multivar_synth_keep","2023-01-13","forecast","3.97755165266655","1.43137404327005","2.11624122647151","2.37721008301561","2.66432594509004","3.36385354386098","4.26642253062458","4.99463794148586"
"exdqlm_multivar_synth_keep","2023-01-14","forecast","5.11080665260834","1.38593554835991","2.03078838549862","2.32310863163378","2.53863182204923","3.30727303503297","4.19364759107646","4.91992453506909"
"exdqlm_multivar_synth_keep","2023-01-15","forecast","4.24577636694165","1.37337302870772","1.95830567391443","2.26033761034445","2.50795486135681","3.34183740195827","4.20862993009331","4.96524342849300"
"exdqlm_multivar_synth_keep","2023-01-16","forecast","4.46686414041667","1.37652468374063","1.92146221893161","2.20462667689394","2.44636995860300","3.23737812472190","4.13304234670307","4.87737353316074"
"exdqlm_multivar_synth_keep","2023-01-17","forecast","3.81052791373946","1.32341876597030","1.86178341835023","2.10167793631658","2.35467902225422","3.12493219378677","4.11224708755391","4.80316367910752"
