"model_id","plot_type","path","source_run","note"
"exdqlm_multivar_synth_keep","cutoff_window_posterior_samples","/data/muscat_data/jaguir26/project1_ucsc_phd_runtime/multimodel_v8_he2_exdqlm_multivar_keep_epsilon_discount_grid_20260524/runs/multimodel_20221225_v8_he2grid_c05_eps030_exdqlm_multivar_keep/post/outputs/multimodel_20221225_v8_he2grid_c05_eps030_exdqlm_multivar_keep/exdqlm_multivar_synth_keep_cutoff_window_posterior_samples.png","multimodel_20221225_v8_he2grid_c05_eps030_exdqlm_multivar_keep","style=publication_focus_v2; exact_interval=95_from_cache; observed_split=fit_vs_heldout"
"exdqlm_multivar_synth_keep","cutoff_window_posterior_samples_pdf","/data/muscat_data/jaguir26/project1_ucsc_phd_runtime/multimodel_v8_he2_exdqlm_multivar_keep_epsilon_discount_grid_20260524/runs/multimodel_20221225_v8_he2grid_c05_eps030_exdqlm_multivar_keep/post/outputs/multimodel_20221225_v8_he2grid_c05_eps030_exdqlm_multivar_keep/exdqlm_multivar_synth_keep_cutoff_window_posterior_samples.pdf","multimodel_20221225_v8_he2grid_c05_eps030_exdqlm_multivar_keep","paired_with=cutoff_window_posterior_samples; style=publication_focus_v2"
"exdqlm_multivar_synth_keep","cutoff_window_posterior_samples_with_raw_ensembles","/data/muscat_data/jaguir26/project1_ucsc_phd_runtime/multimodel_v8_he2_exdqlm_multivar_keep_epsilon_discount_grid_20260524/runs/multimodel_20221225_v8_he2grid_c05_eps030_exdqlm_multivar_keep/post/outputs/multimodel_20221225_v8_he2grid_c05_eps030_exdqlm_multivar_keep/exdqlm_multivar_synth_keep_cutoff_window_posterior_samples_with_raw_ensembles.png","multimodel_20221225_v8_he2grid_c05_eps030_exdqlm_multivar_keep","style=publication_focus_v2; exact_interval=95_from_cache; includes_adapter_scale_ensemble_references"
"exdqlm_multivar_synth_keep","cutoff_window_posterior_samples_with_raw_ensembles_pdf","/data/muscat_data/jaguir26/project1_ucsc_phd_runtime/multimodel_v8_he2_exdqlm_multivar_keep_epsilon_discount_grid_20260524/runs/multimodel_20221225_v8_he2grid_c05_eps030_exdqlm_multivar_keep/post/outputs/multimodel_20221225_v8_he2grid_c05_eps030_exdqlm_multivar_keep/exdqlm_multivar_synth_keep_cutoff_window_posterior_samples_with_raw_ensembles.pdf","multimodel_20221225_v8_he2grid_c05_eps030_exdqlm_multivar_keep","paired_with=cutoff_window_posterior_samples_with_raw_ensembles; style=publication_focus_v2"
"exdqlm_multivar_synth_keep","cutoff_window_quantiles","/data/muscat_data/jaguir26/project1_ucsc_phd_runtime/multimodel_v8_he2_exdqlm_multivar_keep_epsilon_discount_grid_20260524/runs/multimodel_20221225_v8_he2grid_c05_eps030_exdqlm_multivar_keep/post/outputs/multimodel_20221225_v8_he2grid_c05_eps030_exdqlm_multivar_keep/exdqlm_multivar_synth_keep_cutoff_window_quantiles.csv","multimodel_20221225_v8_he2grid_c05_eps030_exdqlm_multivar_keep","segment_quantiles_on_log1p_cms"
"exdqlm_multivar_synth_keep","cutoff_window_sample_subset","/data/muscat_data/jaguir26/project1_ucsc_phd_runtime/multimodel_v8_he2_exdqlm_multivar_keep_epsilon_discount_grid_20260524/runs/multimodel_20221225_v8_he2grid_c05_eps030_exdqlm_multivar_keep/post/outputs/multimodel_20221225_v8_he2grid_c05_eps030_exdqlm_multivar_keep/exdqlm_multivar_synth_keep_cutoff_window_sample_subset.csv","multimodel_20221225_v8_he2grid_c05_eps030_exdqlm_multivar_keep","deterministic_sample_cap=128"
