"model_id","date","segment","observed","q05","q20","q35","q50","q65","q80","q95"
"exdqlm_univar_synth","2022-04-23","history","0.829096736738847","-0.564996761807460","-0.462198366642310","-0.384828805003748","-0.324114421861659","-0.231387219696201","-0.187406582674742","-0.0353035777534336"
"exdqlm_univar_synth","2022-04-24","history","0.758703409591490","-0.707826479396391","-0.607688664801251","-0.525101831597756","-0.457984579129123","-0.358136602264374","-0.302396978618227","-0.128413197832986"
"exdqlm_univar_synth","2022-04-25","history","0.719490475643556","-0.691984418629232","-0.587078258265385","-0.505315087687524","-0.441432603228371","-0.344723518871102","-0.287762916464691","-0.106678827677702"
"exdqlm_univar_synth","2022-04-26","history","0.687258851497442","-0.709701873505980","-0.598016786079032","-0.515464079251913","-0.428978922709387","-0.328978475068411","-0.276104089306321","-0.116173293241163"
"exdqlm_univar_synth","2022-04-27","history","0.670020677819343","-0.712885248189091","-0.607226873041199","-0.524697468920887","-0.425188992755326","-0.328028451883468","-0.276749976792523","-0.110372939949057"
"exdqlm_univar_synth","2022-04-28","history","0.658361230923100","-0.700543950024731","-0.591264583393781","-0.508305874237828","-0.433146279662299","-0.321221676585866","-0.278117840673285","-0.111146091184872"
"exdqlm_univar_synth","2022-04-29","history","0.643593113124195","-0.728564462356319","-0.588673867927540","-0.521280940141157","-0.434851977036647","-0.330221822787189","-0.275752721814144","-0.104717443325222"
"exdqlm_univar_synth","2022-04-30","history","0.633124110170166","-0.722498590143013","-0.616210713779246","-0.534659700509276","-0.452056458847119","-0.347841659279937","-0.271919097935535","-0.126865341164166"
"exdqlm_univar_synth","2022-05-01","history","0.619500883653189","-0.736314333966372","-0.623810700988041","-0.530748274928221","-0.464770688786473","-0.348855126636428","-0.277898224135058","-0.127436077923721"
"exdqlm_univar_synth","2022-05-02","history","0.607233550661807","-0.742588991494178","-0.611689530769229","-0.522976261550577","-0.444862902516581","-0.345016335460166","-0.277682166125269","-0.127409686646846"
"exdqlm_univar_synth","2022-05-03","history","0.604143058670599","-0.741051955718108","-0.637522199143031","-0.556433774877297","-0.484750452553682","-0.363734952646330","-0.290057374187331","-0.143296271599504"
"exdqlm_univar_synth","2022-05-04","history","0.597933272828316","-0.766413348269351","-0.650595640016341","-0.555548628704138","-0.483515223006495","-0.368084033900363","-0.300754383589027","-0.145531292355532"
"exdqlm_univar_synth","2022-05-05","history","0.585396805606396","-0.773972298420718","-0.659775276635797","-0.571336165888140","-0.498187096728421","-0.370448297097256","-0.305262527016204","-0.133695938299314"
"exdqlm_univar_synth","2022-05-06","history","0.579069139014875","-0.795528049120961","-0.659140237098425","-0.566789877490969","-0.500745899986220","-0.377483981105152","-0.310819187252567","-0.144360939247566"
"exdqlm_univar_synth","2022-05-07","history","0.574296973901593","-0.787807078168054","-0.674105208173042","-0.575563418773818","-0.502365916286447","-0.387480052940355","-0.299815828073497","-0.151782725834141"
"exdqlm_univar_synth","2022-05-08","history","0.574296973901593","-0.797914835233333","-0.669064225461334","-0.574671661092290","-0.513629295114277","-0.392013960328744","-0.309693224933386","-0.155463167131719"
"exdqlm_univar_synth","2022-05-09","history","0.579069139014875","-0.800743661886913","-0.685308114999914","-0.591655305328015","-0.508387866943743","-0.386705030089102","-0.309522546376086","-0.159787657067133"
"exdqlm_univar_synth","2022-05-10","history","0.580654813310284","-0.816550880060076","-0.676030151196391","-0.591314199722345","-0.501021823479741","-0.379897324623756","-0.315816383812072","-0.147522010267622"
"exdqlm_univar_synth","2022-05-11","history","0.577480946362672","-0.825562783940576","-0.711400474957681","-0.619390612556349","-0.544592458962260","-0.420928671924987","-0.337750634456406","-0.162264254195284"
"exdqlm_univar_synth","2022-05-12","forecast","0.569501925984288","-0.897355849433009","-0.773059244676622","-0.683295674355899","-0.583738894749501","-0.478639582038817","-0.407992692113080","-0.277338357192415"
"exdqlm_univar_synth","2022-05-13","forecast","0.561458728425452","-0.915444424361561","-0.785167407326280","-0.693508745926921","-0.596275584915836","-0.474123870724993","-0.406767166096893","-0.252994422455907"
"exdqlm_univar_synth","2022-05-14","forecast","0.556601572938805","-1.01546993229542","-0.884563162492264","-0.798304271800297","-0.664076722109419","-0.558151081454028","-0.537251573387871","-0.436925696536622"
"exdqlm_univar_synth","2022-05-15","forecast","0.545175613195231","-1.00021058120623","-0.848446386697071","-0.745301433455013","-0.628282885835735","-0.490453318512648","-0.450111103993228","-0.318897640283017"
"exdqlm_univar_synth","2022-05-16","forecast","0.541886929871420","-1.09539472567823","-0.948505260653369","-0.853161455248611","-0.738338956315122","-0.612212945144485","-0.603244205130444","-0.522068439412379"
"exdqlm_univar_synth","2022-05-17","forecast","0.540238523507972","-1.21419860167452","-1.06794803704956","-0.956217370540156","-0.812508269188351","-0.711904782005994","-0.698475465695240","-0.625666040957919"
"exdqlm_univar_synth","2022-05-18","forecast","0.533617590496223","-1.08699638442234","-0.925558911497501","-0.814364249260598","-0.675446196906692","-0.539347202634372","-0.501316466866074","-0.370345940701821"
"exdqlm_univar_synth","2022-05-19","forecast","0.518558240912950","-1.31470053259061","-1.15961765301983","-1.05929113370062","-0.908114923466912","-0.813375467878492","-0.809370984665259","-0.800993642404710"
"exdqlm_univar_synth","2022-05-20","forecast","0.506686585219815","-1.28701317702681","-1.10771322543988","-0.995578710214912","-0.840082616780256","-0.703730633478185","-0.698649772245405","-0.625789233712904"
"exdqlm_univar_synth","2022-05-21","forecast","0.501555269587075","-1.30002433684160","-1.12477577007856","-1.02701088805383","-0.872813609257628","-0.752717418770495","-0.741532315314655","-0.707639468397382"
"exdqlm_univar_synth","2022-05-22","forecast","0.498119705870643","-1.33627382568132","-1.15829956734399","-1.04463110450372","-0.889118221162717","-0.765158966171488","-0.761000338732526","-0.717846148671765"
"exdqlm_univar_synth","2022-05-23","forecast","0.494672298354342","-1.19609606871995","-1.03720215912679","-0.909800810253144","-0.743051674560714","-0.617215087004443","-0.610282327275628","-0.522473999041832"
"exdqlm_univar_synth","2022-05-24","forecast","0.484258189292878","-1.41360400128473","-1.26385075213491","-1.15576220660059","-0.972711370433362","-0.895385738282155","-0.885357334966195","-0.879926807829647"
"exdqlm_univar_synth","2022-05-25","forecast","0.475496143920442","-1.39881155845407","-1.17955608865181","-1.07211085829261","-0.910591549038774","-0.772412431859330","-0.761914300309301","-0.707052322568809"
"exdqlm_univar_synth","2022-05-26","forecast","0.477254705634670","-1.38074393152881","-1.20421530234150","-1.10234760170907","-0.917452900125921","-0.803285121640554","-0.796335885196988","-0.728953625687159"
"exdqlm_univar_synth","2022-05-27","forecast","0.482511911332052","-1.47833679649743","-1.29206502022739","-1.15713198877310","-0.979571402664693","-0.898978657739231","-0.894182201961945","-0.886326206453171"
"exdqlm_univar_synth","2022-05-28","forecast","0.475496143920442","-1.39398443704513","-1.15432350591120","-1.02887710995311","-0.815993338599331","-0.699632600367392","-0.692316565111529","-0.640820269434311"
"exdqlm_univar_synth","2022-05-29","forecast","0.463098851840958","-1.45712912323550","-1.21776058818660","-1.11121043068091","-0.912011106134113","-0.829484936745511","-0.820474392092406","-0.797690600783415"
"exdqlm_univar_synth","2022-05-30","forecast","0.455945063230323","-1.43487017026106","-1.19486840754352","-1.04166792313931","-0.858153494914430","-0.778287372849282","-0.776067865458980","-0.729746919930705"
"exdqlm_univar_synth","2022-05-31","forecast","0.450545935573863","-1.52838125157902","-1.29870985598471","-1.18754461482410","-0.971996303746083","-0.892397129759259","-0.886461573771114","-0.865820294042153"
"exdqlm_univar_synth","2022-06-01","forecast","0.441482100825146","-1.47269382293747","-1.25204739436286","-1.13195150252944","-0.928512376804633","-0.825462867330007","-0.817992836446576","-0.769516500656272"
"exdqlm_univar_synth","2022-06-02","forecast","0.432335360965084","-1.56337020165188","-1.36206366888871","-1.23437991751220","-1.01620030920507","-0.954706088750866","-0.946351450836922","-0.941474517314670"
"exdqlm_univar_synth","2022-06-03","forecast","0.430495930426007","-1.49541729242420","-1.28300768435075","-1.14127350202898","-0.934835226910538","-0.842280400072292","-0.838574927603907","-0.784821142157840"
"exdqlm_univar_synth","2022-06-04","forecast","0.432335360965084","-1.57710843656904","-1.35533478426149","-1.23406053154127","-1.02919531426823","-0.961141112266037","-0.950797855165285","-0.946156872135525"
"exdqlm_univar_synth","2022-06-05","forecast","0.452348885686386","-1.29215069282660","-0.956289228428625","-0.763910459520685","-0.514336860531040","-0.412809439363567","-0.399929384987785","-0.326286953197577"
"exdqlm_univar_synth","2022-06-06","forecast","0.454148591019099","-1.50074076215854","-1.20160084905017","-1.04856338650244","-0.815030236614371","-0.782834399348093","-0.777932581463685","-0.767854262634178"
"exdqlm_univar_synth","2022-06-07","forecast","0.436004102542210","-1.50058138466313","-1.16575619486549","-0.979663464004455","-0.714176254644701","-0.693642549465756","-0.685303621431967","-0.671856350814558"
"exdqlm_univar_synth","2022-06-08","forecast","0.421247680244083","-1.60329300804397","-1.29752890967325","-1.11880203977565","-0.886759514541217","-0.846526540793283","-0.843923300458049","-0.823721925493012"
